"","Time","scenario","summary_stat","incident_death","cum_death"
"1",2020-03-01,"A","Median",0,0
"2",2020-03-02,"A","Median",0.018609785202864,0.018609785202864
"3",2020-03-03,"A","Median",0.030602792195871,0.0492125773987349
"4",2020-03-04,"A","Median",0.0234846120466646,0.0726971894453995
"5",2020-03-05,"A","Median",0.00536992840095465,0.0780671178463541
"6",2020-03-06,"A","Median",0.0132398568019093,0.0913069746482634
"7",2020-03-07,"A","Median",0.0288545404476192,0.120161515095883
"8",2020-03-08,"A","Median",0.0746560111012485,0.194817526197131
"9",2020-03-09,"A","Median",0,0.194817526197131
"10",2020-03-10,"A","Median",0.018609785202864,0.213427311399995
"11",2020-03-11,"A","Median",0.030602792195871,0.244030103595866
"12",2020-03-12,"A","Median",0.030602792195871,0.274632895791737
"13",2020-03-13,"A","Median",0,0.274632895791737
"14",2020-03-14,"A","Median",0.018609785202864,0.293242680994601
"15",2020-03-15,"A","Median",0.030602792195871,0.323845473190472
"16",2020-03-16,"A","Median",0.030602792195871,0.354448265386343
"17",2020-03-17,"A","Median",0,0.354448265386343
"18",2020-03-18,"A","Median",0.018609785202864,0.373058050589207
"19",2020-03-19,"A","Median",0.030602792195871,0.403660842785078
"20",2020-03-20,"A","Median",0.030602792195871,0.434263634980949
"21",2020-03-21,"A","Median",0.0502125773987349,0.484476212379684
"22",2020-03-22,"A","Median",0.0502125773987349,0.534688789778418
"23",2020-03-23,"A","Median",0.0502125773987349,0.584901367177153
"24",2020-03-24,"A","Median",0.136893368359187,0.72179473553634
"25",2020-03-25,"A","Median",0.136893368359187,0.858688103895527
"26",2020-03-26,"A","Median",0.155503153562051,1.01419125745758
"27",2020-03-27,"A","Median",0.155503153562051,1.16969441101963
"28",2020-03-28,"A","Median",0.156503153562051,1.32619756458168
"29",2020-03-29,"A","Median",0.155503153562051,1.48170071814373
"30",2020-03-30,"A","Median",0.155503153562051,1.63720387170578
"31",2020-03-31,"A","Median",0.155503153562051,1.79270702526783
"32",2020-04-01,"A","Median",0.155503153562051,1.94821017882988
"33",2020-04-02,"A","Median",0.155503153562051,2.10371333239193
"34",2020-04-03,"A","Median",0.163498491557389,2.26721182394932
"35",2020-04-04,"A","Median",0.163498491557389,2.43071031550671
"36",2020-04-05,"A","Median",0.163498491557389,2.5942088070641
"37",2020-04-06,"A","Median",0.164498491557389,2.75870729862149
"38",2020-04-07,"A","Median",0.164498491557389,2.92320579017888
"39",2020-04-08,"A","Median",0.164498491557389,3.08770428173627
"40",2020-04-09,"A","Median",0.164498491557389,3.25220277329366
"41",2020-04-10,"A","Median",0.164498491557389,3.41670126485104
"42",2020-04-11,"A","Median",0.183108276760253,3.5998095416113
"43",2020-04-12,"A","Median",0.183108276760253,3.78291781837155
"44",2020-04-13,"A","Median",0.183108276760253,3.9660260951318
"45",2020-04-14,"A","Median",0.187105945757922,4.15313204088972
"46",2020-04-15,"A","Median",0.191103614755591,4.34423565564532
"47",2020-04-16,"A","Median",0.191103614755591,4.53533927040091
"48",2020-04-17,"A","Median",0.172493829552727,4.70783309995363
"49",2020-04-18,"A","Median",0.191103614755591,4.89893671470922
"50",2020-04-19,"A","Median",0.172493829552727,5.07143054426195
"51",2020-04-20,"A","Median",0.172493829552727,5.24392437381468
"52",2020-04-21,"A","Median",0.172493829552727,5.4164182033674
"53",2020-04-22,"A","Median",0.172493829552727,5.58891203292013
"54",2020-04-23,"A","Median",0.172493829552727,5.76140586247286
"55",2020-04-24,"A","Median",0.172493829552727,5.93389969202559
"56",2020-04-25,"A","Median",0.172493829552727,6.10639352157831
"57",2020-04-26,"A","Median",0.172493829552727,6.27888735113104
"58",2020-04-27,"A","Median",0.176491498550396,6.45537884968144
"59",2020-04-28,"A","Median",0.176491498550396,6.63187034823183
"60",2020-04-29,"A","Median",0.180489167548065,6.8123595157799
"61",2020-04-30,"A","Median",0.176491498550396,6.98885101433029
"62",2020-05-01,"A","Median",0.180489167548065,7.16934018187836
"63",2020-05-02,"A","Median",0.180489167548065,7.34982934942642
"64",2020-05-03,"A","Median",0.180489167548065,7.53031851697449
"65",2020-05-04,"A","Median",0.199098952750929,7.72941746972541
"66",2020-05-05,"A","Median",0.180489167548065,7.90990663727348
"67",2020-05-06,"A","Median",0.199098952750929,8.10900559002441
"68",2020-05-07,"A","Median",0.199098952750929,8.30810454277534
"69",2020-05-08,"A","Median",0.199098952750929,8.50720349552627
"70",2020-05-09,"A","Median",0.199098952750929,8.70630244827719
"71",2020-05-10,"A","Median",0.199098952750929,8.90540140102812
"72",2020-05-11,"A","Median",0.203096621748598,9.10849802277672
"73",2020-05-12,"A","Median",0.203096621748598,9.31159464452532
"74",2020-05-13,"A","Median",0.199098952750929,9.51069359727625
"75",2020-05-14,"A","Median",0.203096621748598,9.71379021902485
"76",2020-05-15,"A","Median",0.203096621748598,9.91688684077344
"77",2020-05-16,"A","Median",0.203096621748598,10.119983462522
"78",2020-05-17,"A","Median",0.203096621748598,10.3230800842706
"79",2020-05-18,"A","Median",0.203096621748598,10.5261767060192
"80",2020-05-19,"A","Median",0.207094290746267,10.7332709967655
"81",2020-05-20,"A","Median",0.203096621748598,10.9363676185141
"82",2020-05-21,"A","Median",0.203096621748598,11.1394642402627
"83",2020-05-22,"A","Median",0.203096621748598,11.3425608620113
"84",2020-05-23,"A","Median",0.207094290746267,11.5496551527576
"85",2020-05-24,"A","Median",0.225704075949131,11.7753592287067
"86",2020-05-25,"A","Median",0.211091959743936,11.9864511884506
"87",2020-05-26,"A","Median",0.2297017449468,12.2161529333974
"88",2020-05-27,"A","Median",0.207094290746267,12.4232472241437
"89",2020-05-28,"A","Median",0.2307017449468,12.6539489690905
"90",2020-05-29,"A","Median",0.209093707995684,12.8630426770862
"91",2020-05-30,"A","Median",0.234699413944469,13.0977420910306
"92",2020-05-31,"A","Median",0.2307017449468,13.3284438359774
"93",2020-06-01,"A","Median",0.234699413944469,13.5631432499219
"94",2020-06-02,"A","Median",0.234699413944469,13.7978426638664
"95",2020-06-03,"A","Median",0.234699413944469,14.0325420778109
"96",2020-06-04,"A","Median",0.234699413944469,14.2672414917553
"97",2020-06-05,"A","Median",0.234699413944469,14.5019409056998
"98",2020-06-06,"A","Median",0.234699413944469,14.7366403196443
"99",2020-06-07,"A","Median",0.234699413944469,14.9713397335887
"100",2020-06-08,"A","Median",0.234699413944469,15.2060391475332
"101",2020-06-09,"A","Median",0.234699413944469,15.4407385614777
"102",2020-06-10,"A","Median",0.234699413944469,15.6754379754221
"103",2020-06-11,"A","Median",0.235698831193886,15.911136806616
"104",2020-06-12,"A","Median",0.234699413944469,16.1458362205605
"105",2020-06-13,"A","Median",0.253309199147333,16.3991454197078
"106",2020-06-14,"A","Median",0.253309199147333,16.6524546188552
"107",2020-06-15,"A","Median",0.234699413944469,16.8871540327996
"108",2020-06-16,"A","Median",0.257306868145002,17.1444609009446
"109",2020-06-17,"A","Median",0.243349529242854,17.3878104301875
"110",2020-06-18,"A","Median",0.257306868145002,17.6451172983325
"111",2020-06-19,"A","Median",0.257306868145002,17.9024241664775
"112",2020-06-20,"A","Median",0.257306868145002,18.1597310346225
"113",2020-06-21,"A","Median",0.257306868145002,18.4170379027675
"114",2020-06-22,"A","Median",0.258306868145002,18.6753447709125
"115",2020-06-23,"A","Median",0.258306868145002,18.9336516390575
"116",2020-06-24,"A","Median",0.257306868145002,19.1909585072025
"117",2020-06-25,"A","Median",0.258306868145002,19.4492653753475
"118",2020-06-26,"A","Median",0.258306868145002,19.7075722434925
"119",2020-06-27,"A","Median",0.258306868145002,19.9658791116375
"120",2020-06-28,"A","Median",0.258306868145002,20.2241859797825
"121",2020-06-29,"A","Median",0.258306868145002,20.4824928479275
"122",2020-06-30,"A","Median",0.258306868145002,20.7407997160725
"123",2020-07-01,"A","Median",0.262304537142671,21.0031042532152
"124",2020-07-02,"A","Median",0.258306868145002,21.2614111213602
"125",2020-07-03,"A","Median",0.262304537142671,21.5237156585028
"126",2020-07-04,"A","Median",0.259306285394419,21.7830219438973
"127",2020-07-05,"A","Median",0.262304537142671,22.0453264810399
"128",2020-07-06,"A","Median",0.258306868145002,22.3036333491849
"129",2020-07-07,"A","Median",0.280914322345535,22.5845476715305
"130",2020-07-08,"A","Median",0.280914322345535,22.865461993876
"131",2020-07-09,"A","Median",0.280914322345535,23.1463763162215
"132",2020-07-10,"A","Median",0.280914322345535,23.4272906385671
"133",2020-07-11,"A","Median",0.262304537142671,23.6895951757097
"134",2020-07-12,"A","Median",0.280914322345535,23.9705094980553
"135",2020-07-13,"A","Median",0.262304537142671,24.232814035198
"136",2020-07-14,"A","Median",0.284911991343204,24.5177260265412
"137",2020-07-15,"A","Median",0.284911991343204,24.8026380178844
"138",2020-07-16,"A","Median",0.282913739594952,25.0855517574793
"139",2020-07-17,"A","Median",0.284911991343204,25.3704637488225
"140",2020-07-18,"A","Median",0.542708052070901,25.9131718008934
"141",2020-07-19,"A","Median",0.683220529642276,26.5963923305357
"142",2020-07-20,"A","Median",0.749045223246206,27.3454375537819
"143",2020-07-21,"A","Median",0.792262462649603,28.1377000164315
"144",2020-07-22,"A","Median",0.939770278216316,29.0774702946478
"145",2020-07-23,"A","Median",1.07432075488088,30.1517910495287
"146",2020-07-24,"A","Median",1.13455574572367,31.2863467952524
"147",2020-07-25,"A","Median",1.26539103254794,32.5517378278003
"148",2020-07-26,"A","Median",1.45011841852038,34.0018562463207
"149",2020-07-27,"A","Median",1.59291423318029,35.594770479501
"150",2020-07-28,"A","Median",1.74251668869337,37.3372871681944
"151",2020-07-29,"A","Median",1.84556153545361,39.182848703648
"152",2020-07-30,"A","Median",1.99688112040158,41.1797298240496
"153",2020-07-31,"A","Median",2.19778683023286,43.3775166542824
"154",2020-08-01,"A","Median",2.38189568974369,45.7594123440261
"155",2020-08-02,"A","Median",2.59123052991667,48.3506428739428
"156",2020-08-03,"A","Median",2.83988102112348,51.1905238950662
"157",2020-08-04,"A","Median",3.11132536506008,54.3018492601263
"158",2020-08-05,"A","Median",3.44300420092663,57.744853461053
"159",2020-08-06,"A","Median",3.75925731911725,61.5041107801702
"160",2020-08-07,"A","Median",4.11379216850259,65.6179029486728
"161",2020-08-08,"A","Median",4.59091899014918,70.208821938822
"162",2020-08-09,"A","Median",4.9007417286592,75.1095636674812
"163",2020-08-10,"A","Median",5.42202188066845,80.5315855481496
"164",2020-08-11,"A","Median",5.84397489810292,86.3755604462525
"165",2020-08-12,"A","Median",6.38202338430214,92.7575838305547
"166",2020-08-13,"A","Median",7.04537642642001,99.8029602569747
"167",2020-08-14,"A","Median",7.72409468983883,107.527054946814
"168",2020-08-15,"A","Median",8.53992991275643,116.06698485957
"169",2020-08-16,"A","Median",9.11588783200471,125.182872691575
"170",2020-08-17,"A","Median",10.0347299025894,135.217602594164
"171",2020-08-18,"A","Median",10.9021775754129,146.119780169577
"172",2020-08-19,"A","Median",11.7347520336395,157.854532203216
"173",2020-08-20,"A","Median",12.9389018137048,170.793434016921
"174",2020-08-21,"A","Median",14.0278640912419,184.821298108163
"175",2020-08-22,"A","Median",15.4062754332406,200.227573541404
"176",2020-08-23,"A","Median",16.5659813457109,216.793554887115
"177",2020-08-24,"A","Median",17.7826863259477,234.576241213062
"178",2020-08-25,"A","Median",19.6251786648791,254.201419877941
"179",2020-08-26,"A","Median",21.0960641682505,275.297484046192
"180",2020-08-27,"A","Median",22.6679588590134,297.965442905205
"181",2020-08-28,"A","Median",24.5896437190326,322.555086624238
"182",2020-08-29,"A","Median",26.5749695126988,349.130056136937
"183",2020-08-30,"A","Median",28.8955561941194,378.025612331056
"184",2020-08-31,"A","Median",30.6219054825984,408.647517813655
"185",2020-09-01,"A","Median",32.5185298201118,441.166047633766
"186",2020-09-02,"A","Median",34.4588676767928,475.624915310559
"187",2020-09-03,"A","Median",37.3824724733386,513.007387783898
"188",2020-09-04,"A","Median",40.1345747995061,553.141962583404
"189",2020-09-05,"A","Median",42.6741577277828,595.816120311187
"190",2020-09-06,"A","Median",45.2104160106037,641.02653632179
"191",2020-09-07,"A","Median",47.5239280245512,688.550464346342
"192",2020-09-08,"A","Median",50.3275448127914,738.878009159133
"193",2020-09-09,"A","Median",52.8880540327726,791.766063191906
"194",2020-09-10,"A","Median",55.1903081443336,846.956371336239
"195",2020-09-11,"A","Median",57.6922965140384,904.648667850278
"196",2020-09-12,"A","Median",59.2933591395828,963.942026989861
"197",2020-09-13,"A","Median",61.3780906161362,1025.320117606
"198",2020-09-14,"A","Median",62.6511103894757,1087.97122799547
"199",2020-09-15,"A","Median",63.7779522714637,1151.74918026694
"200",2020-09-16,"A","Median",64.8980907095328,1216.64727097647
"201",2020-09-17,"A","Median",65.6888329822356,1282.3361039587
"202",2020-09-18,"A","Median",65.8057038462411,1348.14180780495
"203",2020-09-19,"A","Median",66.2677195258408,1414.40952733079
"204",2020-09-20,"A","Median",66.7535607308448,1481.16308806163
"205",2020-09-21,"A","Median",67.2485518083561,1548.41163986999
"206",2020-09-22,"A","Median",67.0266365807092,1615.4382764507
"207",2020-09-23,"A","Median",67.0161361141858,1682.45441256488
"208",2020-09-24,"A","Median",66.6128881046512,1749.06730066953
"209",2020-09-25,"A","Median",66.4509322094128,1815.51823287895
"210",2020-09-26,"A","Median",66.4840332620789,1882.00226614103
"211",2020-09-27,"A","Median",65.7702522850466,1947.77251842607
"212",2020-09-28,"A","Median",65.1434736028318,2012.9159920289
"213",2020-09-29,"A","Median",65.106809400273,2078.02280142918
"214",2020-09-30,"A","Median",63.9076911252067,2141.93049255438
"215",2020-10-01,"A","Median",63.2022056416508,2205.13269819603
"216",2020-10-02,"A","Median",62.1922529507863,2267.32495114682
"217",2020-10-03,"A","Median",61.9601424331201,2329.28509357994
"218",2020-10-04,"A","Median",61.6017024751943,2390.88679605513
"219",2020-10-05,"A","Median",60.1924701772362,2451.07926623237
"220",2020-10-06,"A","Median",59.4037065403634,2510.48297277273
"221",2020-10-07,"A","Median",59.1916695570586,2569.67464232979
"222",2020-10-08,"A","Median",57.9754112647967,2627.65005359459
"223",2020-10-09,"A","Median",57.3511981908896,2685.00125178548
"224",2020-10-10,"A","Median",56.6710689121953,2741.67232069767
"225",2020-10-11,"A","Median",56.1081003120937,2797.78042100977
"226",2020-10-12,"A","Median",55.8232193268367,2853.60364033661
"227",2020-10-13,"A","Median",54.921550666593,2908.5251910032
"228",2020-10-14,"A","Median",53.9914940727564,2962.51668507595
"229",2020-10-15,"A","Median",53.2843242979412,3015.8010093739
"230",2020-10-16,"A","Median",52.7352246069869,3068.53623398088
"231",2020-10-17,"A","Median",52.0632441705848,3120.59947815147
"232",2020-10-18,"A","Median",51.2292723621961,3171.82875051366
"233",2020-10-19,"A","Median",50.8634547584729,3222.69220527214
"234",2020-10-20,"A","Median",50.0003857853293,3272.69259105747
"235",2020-10-21,"A","Median",49.2977813278472,3321.99037238531
"236",2020-10-22,"A","Median",48.6798473764885,3370.6702197618
"237",2020-10-23,"A","Median",47.9274643576863,3418.59768411949
"238",2020-10-24,"A","Median",47.5550589069588,3466.15274302645
"239",2020-10-25,"A","Median",47.1363797760395,3513.28912280249
"240",2020-10-26,"A","Median",46.6533057721138,3559.9424285746
"241",2020-10-27,"A","Median",46.2775610100328,3606.21998958463
"242",2020-10-28,"A","Median",45.793842513641,3652.01383209827
"243",2020-10-29,"A","Median",45.2289670613558,3697.24279915963
"244",2020-10-30,"A","Median",44.9605185543274,3742.20331771396
"245",2020-10-31,"A","Median",44.3752598217317,3786.57857753569
"246",2020-11-01,"A","Median",43.7118487819167,3830.29042631761
"247",2020-11-02,"A","Median",43.2665960842466,3873.55702240185
"248",2020-11-03,"A","Median",42.5658672537382,3916.12288965559
"249",2020-11-04,"A","Median",42.3282380619226,3958.45112771751
"250",2020-11-05,"A","Median",41.802517911984,4000.2536456295
"251",2020-11-06,"A","Median",40.8778755460237,4041.13152117552
"252",2020-11-07,"A","Median",40.6348046918647,4081.76632586738
"253",2020-11-08,"A","Median",39.8227176368576,4121.58904350424
"254",2020-11-09,"A","Median",39.1972130648904,4160.78625656913
"255",2020-11-10,"A","Median",38.6092671272827,4199.39552369642
"256",2020-11-11,"A","Median",38.1520145782292,4237.54753827464
"257",2020-11-12,"A","Median",37.3361572170481,4274.88369549169
"258",2020-11-13,"A","Median",37.0325714152341,4311.91626690693
"259",2020-11-14,"A","Median",35.7000641262433,4347.61633103317
"260",2020-11-15,"A","Median",34.5555645390554,4382.17189557223
"261",2020-11-16,"A","Median",34.1696337698529,4416.34152934208
"262",2020-11-17,"A","Median",33.1171773974007,4449.45870673948
"263",2020-11-18,"A","Median",32.5126247796858,4481.97133151916
"264",2020-11-19,"A","Median",31.6375263249755,4513.60885784414
"265",2020-11-20,"A","Median",30.5797580993043,4544.18861594345
"266",2020-11-21,"A","Median",29.717531379048,4573.90614732249
"267",2020-11-22,"A","Median",28.584172647928,4602.49031997042
"268",2020-11-23,"A","Median",27.5313382897189,4630.02165826014
"269",2020-11-24,"A","Median",26.5298672156794,4656.55152547582
"270",2020-11-25,"A","Median",25.6394123560426,4682.19093783186
"271",2020-11-26,"A","Median",24.997498269652,4707.18843610151
"272",2020-11-27,"A","Median",23.5749343713842,4730.7633704729
"273",2020-11-28,"A","Median",22.8653875849704,4753.62875805787
"274",2020-11-29,"A","Median",21.4420656166407,4775.07082367451
"275",2020-11-30,"A","Median",21.094662308036,4796.16548598254
"276",2020-12-01,"A","Median",19.9476946172549,4816.1131805998
"277",2020-12-02,"A","Median",19.1297078059677,4835.24288840577
"278",2020-12-03,"A","Median",18.2083912539229,4853.45127965969
"279",2020-12-04,"A","Median",17.6327997214768,4871.08407938117
"280",2020-12-05,"A","Median",16.7486101233236,4887.83268950449
"281",2020-12-06,"A","Median",15.6292201212737,4903.46190962576
"282",2020-12-07,"A","Median",15.3372186699605,4918.79912829573
"283",2020-12-08,"A","Median",14.5253750133542,4933.32450330908
"284",2020-12-09,"A","Median",13.6764156340706,4947.00091894315
"285",2020-12-10,"A","Median",13.2073333641316,4960.20825230728
"286",2020-12-11,"A","Median",12.3763623298364,4972.58461463712
"287",2020-12-12,"A","Median",11.8520789888937,4984.43669362601
"288",2020-12-13,"A","Median",11.1075371135344,4995.54423073955
"289",2020-12-14,"A","Median",10.6454832434986,5006.18971398304
"290",2020-12-15,"A","Median",9.99689553798008,5016.18660952102
"291",2020-12-16,"A","Median",9.22668512929468,5025.41329465032
"292",2020-12-17,"A","Median",8.88241514998526,5034.2957098003
"293",2020-12-18,"A","Median",8.6267368092363,5042.92244660954
"294",2020-12-19,"A","Median",8.12846184427535,5051.05090845382
"295",2020-12-20,"A","Median",7.73089786987819,5058.78180632369
"296",2020-12-21,"A","Median",7.36402739698579,5066.14583372068
"297",2020-12-22,"A","Median",6.88495829785582,5073.03079201854
"298",2020-12-23,"A","Median",6.67352512989013,5079.70431714843
"299",2020-12-24,"A","Median",6.25635073609123,5085.96066788452
"300",2020-12-25,"A","Median",5.69648065512518,5091.65714853964
"301",2020-03-01,"B","Median",0,0
"302",2020-03-02,"B","Median",0.018609785202864,0.018609785202864
"303",2020-03-03,"B","Median",0.026605123198202,0.0452149084010659
"304",2020-03-04,"B","Median",0.0234846120466646,0.0686995204477305
"305",2020-03-05,"B","Median",0.00536992840095465,0.0740694488486851
"306",2020-03-06,"B","Median",0.0132398568019093,0.0873093056505944
"307",2020-03-07,"B","Median",0.0260223726154514,0.113331678266046
"308",2020-03-08,"B","Median",0.0773333160657875,0.190664994331833
"309",2020-03-09,"B","Median",0,0.190664994331833
"310",2020-03-10,"B","Median",0.018609785202864,0.209274779534697
"311",2020-03-11,"B","Median",0.026605123198202,0.235879902732899
"312",2020-03-12,"B","Median",0.030602792195871,0.26648269492877
"313",2020-03-13,"B","Median",0,0.26648269492877
"314",2020-03-14,"B","Median",0.018609785202864,0.285092480131634
"315",2020-03-15,"B","Median",0.026605123198202,0.311697603329836
"316",2020-03-16,"B","Median",0.030602792195871,0.342300395525707
"317",2020-03-17,"B","Median",0,0.342300395525707
"318",2020-03-18,"B","Median",0.018609785202864,0.360910180728571
"319",2020-03-19,"B","Median",0.026605123198202,0.387515303926773
"320",2020-03-20,"B","Median",0.030602792195871,0.418118096122644
"321",2020-03-21,"B","Median",0.0502125773987349,0.468330673521379
"322",2020-03-22,"B","Median",0.136893368359187,0.605224041880566
"323",2020-03-23,"B","Median",0.136893368359187,0.742117410239753
"324",2020-03-24,"B","Median",0.136893368359187,0.87901077859894
"325",2020-03-25,"B","Median",0.136893368359187,1.01590414695813
"326",2020-03-26,"B","Median",0.155503153562051,1.17140730052018
"327",2020-03-27,"B","Median",0.155503153562051,1.32691045408223
"328",2020-03-28,"B","Median",0.156503153562051,1.48341360764428
"329",2020-03-29,"B","Median",0.156503153562051,1.63991676120633
"330",2020-03-30,"B","Median",0.155503153562051,1.79541991476838
"331",2020-03-31,"B","Median",0.155503153562051,1.95092306833043
"332",2020-04-01,"B","Median",0.155503153562051,2.10642622189248
"333",2020-04-02,"B","Median",0.155503153562051,2.26192937545453
"334",2020-04-03,"B","Median",0.163498491557389,2.42542786701192
"335",2020-04-04,"B","Median",0.164498491557389,2.58992635856931
"336",2020-04-05,"B","Median",0.164498491557389,2.7544248501267
"337",2020-04-06,"B","Median",0.164498491557389,2.91892334168409
"338",2020-04-07,"B","Median",0.164498491557389,3.08342183324148
"339",2020-04-08,"B","Median",0.164498491557389,3.24792032479887
"340",2020-04-09,"B","Median",0.164498491557389,3.41241881635626
"341",2020-04-10,"B","Median",0.183108276760253,3.59552709311651
"342",2020-04-11,"B","Median",0.183108276760253,3.77863536987676
"343",2020-04-12,"B","Median",0.183108276760253,3.96174364663701
"344",2020-04-13,"B","Median",0.183108276760253,4.14485192339727
"345",2020-04-14,"B","Median",0.183108276760253,4.32796020015752
"346",2020-04-15,"B","Median",0.187105945757922,4.51506614591544
"347",2020-04-16,"B","Median",0.172493829552727,4.68755997546817
"348",2020-04-17,"B","Median",0.172493829552727,4.8600538050209
"349",2020-04-18,"B","Median",0.172493829552727,5.03254763457362
"350",2020-04-19,"B","Median",0.172493829552727,5.20504146412635
"351",2020-04-20,"B","Median",0.172493829552727,5.37753529367907
"352",2020-04-21,"B","Median",0.172493829552727,5.5500291232318
"353",2020-04-22,"B","Median",0.172493829552727,5.72252295278453
"354",2020-04-23,"B","Median",0.172493829552727,5.89501678233726
"355",2020-04-24,"B","Median",0.172493829552727,6.06751061188998
"356",2020-04-25,"B","Median",0.172493829552727,6.24000444144271
"357",2020-04-26,"B","Median",0.176491498550396,6.4164959399931
"358",2020-04-27,"B","Median",0.176491498550396,6.5929874385435
"359",2020-04-28,"B","Median",0.176491498550396,6.7694789370939
"360",2020-04-29,"B","Median",0.199098952750929,6.96857788984483
"361",2020-04-30,"B","Median",0.19510128375326,7.16367917359809
"362",2020-05-01,"B","Median",0.199098952750929,7.36277812634901
"363",2020-05-02,"B","Median",0.199098952750929,7.56187707909994
"364",2020-05-03,"B","Median",0.203096621748598,7.76497370084854
"365",2020-05-04,"B","Median",0.199098952750929,7.96407265359947
"366",2020-05-05,"B","Median",0.203096621748598,8.16716927534807
"367",2020-05-06,"B","Median",0.200098952750929,8.367268228099
"368",2020-05-07,"B","Median",0.226704075949131,8.59397230404813
"369",2020-05-08,"B","Median",0.222706406951462,8.81667871099959
"370",2020-05-09,"B","Median",0.226704075949131,9.04338278694872
"371",2020-05-10,"B","Median",0.226704075949131,9.27008686289785
"372",2020-05-11,"B","Median",0.222706406951462,9.49279326984931
"373",2020-05-12,"B","Median",0.226704075949131,9.71949734579844
"374",2020-05-13,"B","Median",0.226704075949131,9.94620142174757
"375",2020-05-14,"B","Median",0.245313861151995,10.1915152828996
"376",2020-05-15,"B","Median",0.246313861151995,10.4378291440516
"377",2020-05-16,"B","Median",0.250311530149664,10.6881406742012
"378",2020-05-17,"B","Median",0.250311530149664,10.9384522043509
"379",2020-05-18,"B","Median",0.268921315352528,11.2073735197034
"380",2020-05-19,"B","Median",0.272918984350197,11.4802925040536
"381",2020-05-20,"B","Median",0.272918984350197,11.7532114884038
"382",2020-05-21,"B","Median",0.364597444308318,12.1178089327121
"383",2020-05-22,"B","Median",0.383207229511182,12.5010161622233
"384",2020-05-23,"B","Median",0.383207229511182,12.8842233917345
"385",2020-05-24,"B","Median",0.383207229511182,13.2674306212457
"386",2020-05-25,"B","Median",0.387204898508851,13.6546355197545
"387",2020-05-26,"B","Median",0.405814683711715,14.0604502034662
"388",2020-05-27,"B","Median",0.429422137912247,14.4898723413785
"389",2020-05-28,"B","Median",0.433419806909916,14.9232921482884
"390",2020-05-29,"B","Median",0.536712131324981,15.4600042796134
"391",2020-05-30,"B","Median",0.543708052070901,16.0037123316843
"392",2020-05-31,"B","Median",0.563317254523183,16.5670295862075
"393",2020-06-01,"B","Median",0.585925291474298,17.1529548776818
"394",2020-06-02,"B","Median",0.589922960471967,17.7428778381537
"395",2020-06-03,"B","Median",0.594920629469636,18.3377984676234
"396",2020-06-04,"B","Median",0.722818659833485,19.0606171274569
"397",2020-06-05,"B","Median",0.722818659833485,19.7834357872903
"398",2020-06-06,"B","Median",0.750423783031687,20.533859570322
"399",2020-06-07,"B","Median",0.769033568234551,21.3028931385566
"400",2020-06-08,"B","Median",0.77403123723222,22.0769243757888
